"city","name","data"
927,SANTANDER-VELEZ,"{""city_code"": 861, ""city_name"": ""VELEZ"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
928,SANTANDER-VETAS,"{""city_code"": 867, ""city_name"": ""VETAS"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
929,SANTANDER-VILLANUEVA,"{""city_code"": 872, ""city_name"": ""VILLANUEVA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
930,SANTANDER-ZAPATOCA,"{""city_code"": 895, ""city_name"": ""ZAPATOCA"", ""department_code"": 68, ""department_name"": ""SANTANDER""}"
931,SUCRE-SINCELEJO,"{""city_code"": 1, ""city_name"": ""SINCELEJO"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
932,SUCRE-BUENAVISTA,"{""city_code"": 110, ""city_name"": ""BUENAVISTA"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
933,SUCRE-CAIMITO,"{""city_code"": 124, ""city_name"": ""CAIMITO"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
935,SUCRE-COROZAL,"{""city_code"": 215, ""city_name"": ""COROZAL"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
936,SUCRE-COVEÑAS,"{""city_code"": 221, ""city_name"": ""COVEÑAS"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
937,SUCRE-CHALAN,"{""city_code"": 230, ""city_name"": ""CHALAN"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
938,SUCRE-EL ROBLE,"{""city_code"": 233, ""city_name"": ""EL ROBLE"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
939,SUCRE-GALERAS,"{""city_code"": 235, ""city_name"": ""GALERAS"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
940,SUCRE-GUARANDA,"{""city_code"": 265, ""city_name"": ""GUARANDA"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
941,SUCRE-LA UNION,"{""city_code"": 400, ""city_name"": ""LA UNION"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
942,SUCRE-LOS PALMITOS,"{""city_code"": 418, ""city_name"": ""LOS PALMITOS"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
943,SUCRE-MAJAGUAL,"{""city_code"": 429, ""city_name"": ""MAJAGUAL"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
944,SUCRE-MORROA,"{""city_code"": 473, ""city_name"": ""MORROA"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
945,SUCRE-OVEJAS,"{""city_code"": 508, ""city_name"": ""OVEJAS"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
946,SUCRE-PALMITO,"{""city_code"": 523, ""city_name"": ""PALMITO"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
947,SUCRE-SAMPUES,"{""city_code"": 670, ""city_name"": ""SAMPUES"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
948,SUCRE-SAN BENITO ABAD,"{""city_code"": 678, ""city_name"": ""SAN BENITO ABAD"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
949,SUCRE-SAN JUAN DE BETULIA,"{""city_code"": 702, ""city_name"": ""SAN JUAN DE BETULIA"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
950,SUCRE-SAN MARCOS,"{""city_code"": 708, ""city_name"": ""SAN MARCOS"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
951,SUCRE-SAN ONOFRE,"{""city_code"": 713, ""city_name"": ""SAN ONOFRE"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
952,SUCRE-SAN PEDRO,"{""city_code"": 717, ""city_name"": ""SAN PEDRO"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
953,SUCRE-SAN LUIS DE SINCE,"{""city_code"": 742, ""city_name"": ""SAN LUIS DE SINCE"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
954,SUCRE-SUCRE,"{""city_code"": 771, ""city_name"": ""SUCRE"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
955,SUCRE-SANTIAGO DE TOLU,"{""city_code"": 820, ""city_name"": ""SANTIAGO DE TOLU"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
956,SUCRE-TOLU VIEJO,"{""city_code"": 823, ""city_name"": ""TOLU VIEJO"", ""department_code"": 70, ""department_name"": ""SUCRE""}"
957,TOLIMA-IBAGUE,"{""city_code"": 1, ""city_name"": ""IBAGUE"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
958,TOLIMA-ALPUJARRA,"{""city_code"": 24, ""city_name"": ""ALPUJARRA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
959,TOLIMA-ALVARADO,"{""city_code"": 26, ""city_name"": ""ALVARADO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
960,TOLIMA-AMBALEMA,"{""city_code"": 30, ""city_name"": ""AMBALEMA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
961,TOLIMA-ANZOATEGUI,"{""city_code"": 43, ""city_name"": ""ANZOATEGUI"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
962,TOLIMA-ARMERO,"{""city_code"": 55, ""city_name"": ""ARMERO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
963,TOLIMA-ATACO,"{""city_code"": 67, ""city_name"": ""ATACO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
964,TOLIMA-CAJAMARCA,"{""city_code"": 124, ""city_name"": ""CAJAMARCA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
965,TOLIMA-CARMEN DE APICALA,"{""city_code"": 148, ""city_name"": ""CARMEN DE APICALA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
966,TOLIMA-CASABIANCA,"{""city_code"": 152, ""city_name"": ""CASABIANCA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
967,TOLIMA-CHAPARRAL,"{""city_code"": 168, ""city_name"": ""CHAPARRAL"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
968,TOLIMA-COELLO,"{""city_code"": 200, ""city_name"": ""COELLO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
969,TOLIMA-COYAIMA,"{""city_code"": 217, ""city_name"": ""COYAIMA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
971,TOLIMA-DOLORES,"{""city_code"": 236, ""city_name"": ""DOLORES"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
972,TOLIMA-ESPINAL,"{""city_code"": 268, ""city_name"": ""ESPINAL"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
973,TOLIMA-FALAN,"{""city_code"": 270, ""city_name"": ""FALAN"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
974,TOLIMA-FLANDES,"{""city_code"": 275, ""city_name"": ""FLANDES"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
975,TOLIMA-FRESNO,"{""city_code"": 283, ""city_name"": ""FRESNO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
976,TOLIMA-GUAMO,"{""city_code"": 319, ""city_name"": ""GUAMO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
977,TOLIMA-HERVEO,"{""city_code"": 347, ""city_name"": ""HERVEO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
978,TOLIMA-HONDA,"{""city_code"": 349, ""city_name"": ""HONDA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
979,TOLIMA-ICONONZO,"{""city_code"": 352, ""city_name"": ""ICONONZO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
980,TOLIMA-LERIDA,"{""city_code"": 408, ""city_name"": ""LERIDA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
981,TOLIMA-LIBANO,"{""city_code"": 411, ""city_name"": ""LIBANO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
982,TOLIMA-MARIQUITA,"{""city_code"": 443, ""city_name"": ""MARIQUITA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
983,TOLIMA-MELGAR,"{""city_code"": 449, ""city_name"": ""MELGAR"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
984,TOLIMA-MURILLO,"{""city_code"": 461, ""city_name"": ""MURILLO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
985,TOLIMA-NATAGAIMA,"{""city_code"": 483, ""city_name"": ""NATAGAIMA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
986,TOLIMA-ORTEGA,"{""city_code"": 504, ""city_name"": ""ORTEGA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
987,TOLIMA-PALOCABILDO,"{""city_code"": 520, ""city_name"": ""PALOCABILDO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
988,TOLIMA-PIEDRAS,"{""city_code"": 547, ""city_name"": ""PIEDRAS"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
989,TOLIMA-PLANADAS,"{""city_code"": 555, ""city_name"": ""PLANADAS"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
990,TOLIMA-PRADO,"{""city_code"": 563, ""city_name"": ""PRADO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
991,TOLIMA-PURIFICACION,"{""city_code"": 585, ""city_name"": ""PURIFICACION"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
992,TOLIMA-RIOBLANCO,"{""city_code"": 616, ""city_name"": ""RIOBLANCO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
993,TOLIMA-RONCESVALLES,"{""city_code"": 622, ""city_name"": ""RONCESVALLES"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
994,TOLIMA-ROVIRA,"{""city_code"": 624, ""city_name"": ""ROVIRA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
995,TOLIMA-SALDAÑA,"{""city_code"": 671, ""city_name"": ""SALDAÑA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
996,TOLIMA-SAN ANTONIO,"{""city_code"": 675, ""city_name"": ""SAN ANTONIO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
997,TOLIMA-SAN LUIS,"{""city_code"": 678, ""city_name"": ""SAN LUIS"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
998,TOLIMA-SANTA ISABEL,"{""city_code"": 686, ""city_name"": ""SANTA ISABEL"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
999,TOLIMA-SUAREZ,"{""city_code"": 770, ""city_name"": ""SUAREZ"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
1000,TOLIMA-VALLE DE SAN JUAN,"{""city_code"": 854, ""city_name"": ""VALLE DE SAN JUAN"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
1001,TOLIMA-VENADILLO,"{""city_code"": 861, ""city_name"": ""VENADILLO"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
1002,TOLIMA-VILLAHERMOSA,"{""city_code"": 870, ""city_name"": ""VILLAHERMOSA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
1003,TOLIMA-VILLARRICA,"{""city_code"": 873, ""city_name"": ""VILLARRICA"", ""department_code"": 73, ""department_name"": ""TOLIMA""}"
1005,VALLE DEL CAUCA-ALCALA,"{""city_code"": 20, ""city_name"": ""ALCALA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1006,VALLE DEL CAUCA-ANDALUCIA,"{""city_code"": 36, ""city_name"": ""ANDALUCIA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1007,VALLE DEL CAUCA-ANSERMANUEVO,"{""city_code"": 41, ""city_name"": ""ANSERMANUEVO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1008,VALLE DEL CAUCA-ARGELIA,"{""city_code"": 54, ""city_name"": ""ARGELIA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1009,VALLE DEL CAUCA-BOLIVAR,"{""city_code"": 100, ""city_name"": ""BOLIVAR"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1010,VALLE DEL CAUCA-BUENAVENTURA,"{""city_code"": 109, ""city_name"": ""BUENAVENTURA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1011,VALLE DEL CAUCA-GUADALAJARA DE BUGA,"{""city_code"": 111, ""city_name"": ""GUADALAJARA DE BUGA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1012,VALLE DEL CAUCA-BUGALAGRANDE,"{""city_code"": 113, ""city_name"": ""BUGALAGRANDE"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1013,VALLE DEL CAUCA-CAICEDONIA,"{""city_code"": 122, ""city_name"": ""CAICEDONIA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1014,VALLE DEL CAUCA-CALIMA,"{""city_code"": 126, ""city_name"": ""CALIMA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1015,VALLE DEL CAUCA-CANDELARIA,"{""city_code"": 130, ""city_name"": ""CANDELARIA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1016,VALLE DEL CAUCA-CARTAGO,"{""city_code"": 147, ""city_name"": ""CARTAGO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1017,VALLE DEL CAUCA-DAGUA,"{""city_code"": 233, ""city_name"": ""DAGUA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1018,VALLE DEL CAUCA-EL AGUILA,"{""city_code"": 243, ""city_name"": ""EL AGUILA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1019,VALLE DEL CAUCA-EL CAIRO,"{""city_code"": 246, ""city_name"": ""EL CAIRO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1020,VALLE DEL CAUCA-EL CERRITO,"{""city_code"": 248, ""city_name"": ""EL CERRITO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1021,VALLE DEL CAUCA-EL DOVIO,"{""city_code"": 250, ""city_name"": ""EL DOVIO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1022,VALLE DEL CAUCA-FLORIDA,"{""city_code"": 275, ""city_name"": ""FLORIDA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1023,VALLE DEL CAUCA-GINEBRA,"{""city_code"": 306, ""city_name"": ""GINEBRA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1024,VALLE DEL CAUCA-GUACARI,"{""city_code"": 318, ""city_name"": ""GUACARI"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1025,VALLE DEL CAUCA-JAMUNDI,"{""city_code"": 364, ""city_name"": ""JAMUNDI"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1026,VALLE DEL CAUCA-LA CUMBRE,"{""city_code"": 377, ""city_name"": ""LA CUMBRE"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1027,VALLE DEL CAUCA-LA UNION,"{""city_code"": 400, ""city_name"": ""LA UNION"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1028,VALLE DEL CAUCA-LA VICTORIA,"{""city_code"": 403, ""city_name"": ""LA VICTORIA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1029,VALLE DEL CAUCA-OBANDO,"{""city_code"": 497, ""city_name"": ""OBANDO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1030,VALLE DEL CAUCA-PALMIRA,"{""city_code"": 520, ""city_name"": ""PALMIRA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1031,VALLE DEL CAUCA-PRADERA,"{""city_code"": 563, ""city_name"": ""PRADERA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1032,VALLE DEL CAUCA-RESTREPO,"{""city_code"": 606, ""city_name"": ""RESTREPO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1033,VALLE DEL CAUCA-RIOFRIO,"{""city_code"": 616, ""city_name"": ""RIOFRIO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1034,VALLE DEL CAUCA-ROLDANILLO,"{""city_code"": 622, ""city_name"": ""ROLDANILLO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1035,VALLE DEL CAUCA-SAN PEDRO,"{""city_code"": 670, ""city_name"": ""SAN PEDRO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1036,VALLE DEL CAUCA-SEVILLA,"{""city_code"": 736, ""city_name"": ""SEVILLA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1037,VALLE DEL CAUCA-TORO,"{""city_code"": 823, ""city_name"": ""TORO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1038,VALLE DEL CAUCA-TRUJILLO,"{""city_code"": 828, ""city_name"": ""TRUJILLO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1039,VALLE DEL CAUCA-TULUA,"{""city_code"": 834, ""city_name"": ""TULUA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1040,VALLE DEL CAUCA-ULLOA,"{""city_code"": 845, ""city_name"": ""ULLOA"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1041,VALLE DEL CAUCA-VERSALLES,"{""city_code"": 863, ""city_name"": ""VERSALLES"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1042,VALLE DEL CAUCA-VIJES,"{""city_code"": 869, ""city_name"": ""VIJES"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1043,VALLE DEL CAUCA-YOTOCO,"{""city_code"": 890, ""city_name"": ""YOTOCO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1044,VALLE DEL CAUCA-YUMBO,"{""city_code"": 892, ""city_name"": ""YUMBO"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1045,VALLE DEL CAUCA-ZARZAL,"{""city_code"": 895, ""city_name"": ""ZARZAL"", ""department_code"": 76, ""department_name"": ""VALLE DEL CAUCA""}"
1046,ARAUCA-ARAUCA,"{""city_code"": 1, ""city_name"": ""ARAUCA"", ""department_code"": 81, ""department_name"": ""ARAUCA""}"
1047,ARAUCA-ARAUQUITA,"{""city_code"": 65, ""city_name"": ""ARAUQUITA"", ""department_code"": 81, ""department_name"": ""ARAUCA""}"
1048,ARAUCA-CRAVO NORTE,"{""city_code"": 220, ""city_name"": ""CRAVO NORTE"", ""department_code"": 81, ""department_name"": ""ARAUCA""}"
1049,ARAUCA-FORTUL,"{""city_code"": 300, ""city_name"": ""FORTUL"", ""department_code"": 81, ""department_name"": ""ARAUCA""}"
1050,ARAUCA-PUERTO RONDON,"{""city_code"": 591, ""city_name"": ""PUERTO RONDON"", ""department_code"": 81, ""department_name"": ""ARAUCA""}"
1051,ARAUCA-SARAVENA,"{""city_code"": 736, ""city_name"": ""SARAVENA"", ""department_code"": 81, ""department_name"": ""ARAUCA""}"
1052,ARAUCA-TAME,"{""city_code"": 794, ""city_name"": ""TAME"", ""department_code"": 81, ""department_name"": ""ARAUCA""}"
1053,CASANARE-YOPAL,"{""city_code"": 1, ""city_name"": ""YOPAL"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1054,CASANARE-AGUAZUL,"{""city_code"": 10, ""city_name"": ""AGUAZUL"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1055,CASANARE-CHAMEZA,"{""city_code"": 15, ""city_name"": ""CHAMEZA"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1056,CASANARE-HATO COROZAL,"{""city_code"": 125, ""city_name"": ""HATO COROZAL"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1057,CASANARE-LA SALINA,"{""city_code"": 136, ""city_name"": ""LA SALINA"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1058,CASANARE-MANI,"{""city_code"": 139, ""city_name"": ""MANI"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1059,CASANARE-MONTERREY,"{""city_code"": 162, ""city_name"": ""MONTERREY"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1060,CASANARE-NUNCHIA,"{""city_code"": 225, ""city_name"": ""NUNCHIA"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1061,CASANARE-OROCUE,"{""city_code"": 230, ""city_name"": ""OROCUE"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1062,CASANARE-PAZ DE ARIPORO,"{""city_code"": 250, ""city_name"": ""PAZ DE ARIPORO"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1063,CASANARE-PORE,"{""city_code"": 263, ""city_name"": ""PORE"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
19,ANTIOQUIA-BELLO,"{""city_code"": 88, ""city_name"": ""BELLO"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
20,ANTIOQUIA-BETANIA,"{""city_code"": 91, ""city_name"": ""BETANIA"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
21,ANTIOQUIA-BETULIA,"{""city_code"": 93, ""city_name"": ""BETULIA"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
22,ANTIOQUIA-CIUDAD BOLIVAR,"{""city_code"": 101, ""city_name"": ""CIUDAD BOLIVAR"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
23,ANTIOQUIA-BRICEÑO,"{""city_code"": 107, ""city_name"": ""BRICEÑO"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
24,ANTIOQUIA-BURITICA,"{""city_code"": 113, ""city_name"": ""BURITICA"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
25,ANTIOQUIA-CACERES,"{""city_code"": 120, ""city_name"": ""CACERES"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
26,ANTIOQUIA-CAICEDO,"{""city_code"": 125, ""city_name"": ""CAICEDO"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
27,ANTIOQUIA-CALDAS,"{""city_code"": 129, ""city_name"": ""CALDAS"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
28,ANTIOQUIA-CAMPAMENTO,"{""city_code"": 134, ""city_name"": ""CAMPAMENTO"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
29,ANTIOQUIA-CAÑASGORDAS,"{""city_code"": 138, ""city_name"": ""CAÑASGORDAS"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
30,ANTIOQUIA-CARACOLI,"{""city_code"": 142, ""city_name"": ""CARACOLI"", ""department_code"": 5, ""department_name"": ""ANTIOQUIA""}"
1064,CASANARE-RECETOR,"{""city_code"": 279, ""city_name"": ""RECETOR"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1065,CASANARE-SABANALARGA,"{""city_code"": 300, ""city_name"": ""SABANALARGA"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1066,CASANARE-SACAMA,"{""city_code"": 315, ""city_name"": ""SACAMA"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1067,CASANARE-SAN LUIS DE PALENQUE,"{""city_code"": 325, ""city_name"": ""SAN LUIS DE PALENQUE"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1068,CASANARE-TAMARA,"{""city_code"": 400, ""city_name"": ""TAMARA"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1069,CASANARE-TAURAMENA,"{""city_code"": 410, ""city_name"": ""TAURAMENA"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1070,CASANARE-TRINIDAD,"{""city_code"": 430, ""city_name"": ""TRINIDAD"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1071,CASANARE-VILLANUEVA,"{""city_code"": 440, ""city_name"": ""VILLANUEVA"", ""department_code"": 85, ""department_name"": ""CASANARE""}"
1072,PUTUMAYO-MOCOA,"{""city_code"": 1, ""city_name"": ""MOCOA"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1073,PUTUMAYO-COLON,"{""city_code"": 219, ""city_name"": ""COLON"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1074,PUTUMAYO-ORITO,"{""city_code"": 320, ""city_name"": ""ORITO"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1075,PUTUMAYO-PUERTO ASIS,"{""city_code"": 568, ""city_name"": ""PUERTO ASIS"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1076,PUTUMAYO-PUERTO CAICEDO,"{""city_code"": 569, ""city_name"": ""PUERTO CAICEDO"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1077,PUTUMAYO-PUERTO GUZMAN,"{""city_code"": 571, ""city_name"": ""PUERTO GUZMAN"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1078,PUTUMAYO-LEGUIZAMO,"{""city_code"": 573, ""city_name"": ""LEGUIZAMO"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1079,PUTUMAYO-SIBUNDOY,"{""city_code"": 749, ""city_name"": ""SIBUNDOY"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1080,PUTUMAYO-SAN FRANCISCO,"{""city_code"": 755, ""city_name"": ""SAN FRANCISCO"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1081,PUTUMAYO-SAN MIGUEL,"{""city_code"": 757, ""city_name"": ""SAN MIGUEL"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1082,PUTUMAYO-SANTIAGO,"{""city_code"": 760, ""city_name"": ""SANTIAGO"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1083,PUTUMAYO-VALLE DEL GUAMUEZ,"{""city_code"": 865, ""city_name"": ""VALLE DEL GUAMUEZ"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1084,PUTUMAYO-VILLAGARZON,"{""city_code"": 885, ""city_name"": ""VILLAGARZON"", ""department_code"": 86, ""department_name"": ""PUTUMAYO""}"
1085,SAN ANDRES-SAN ANDRES,"{""city_code"": 1, ""city_name"": ""SAN ANDRES"", ""department_code"": 88, ""department_name"": ""SAN ANDRES""}"
1086,SAN ANDRES-PROVIDENCIA,"{""city_code"": 564, ""city_name"": ""PROVIDENCIA"", ""department_code"": 88, ""department_name"": ""SAN ANDRES""}"
1087,AMAZONAS-LETICIA,"{""city_code"": 1, ""city_name"": ""LETICIA"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
1088,AMAZONAS-EL ENCANTO,"{""city_code"": 263, ""city_name"": ""EL ENCANTO"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
1089,AMAZONAS-LA CHORRERA,"{""city_code"": 405, ""city_name"": ""LA CHORRERA"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
1090,AMAZONAS-LA PEDRERA,"{""city_code"": 407, ""city_name"": ""LA PEDRERA"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
1091,AMAZONAS-LA VICTORIA,"{""city_code"": 430, ""city_name"": ""LA VICTORIA"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
1092,AMAZONAS-MIRITI - PARANA,"{""city_code"": 460, ""city_name"": ""MIRITI - PARANA"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
1093,AMAZONAS-PUERTO ALEGRIA,"{""city_code"": 530, ""city_name"": ""PUERTO ALEGRIA"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
1094,AMAZONAS-PUERTO ARICA,"{""city_code"": 536, ""city_name"": ""PUERTO ARICA"", ""department_code"": 91, ""department_name"": ""AMAZONAS""}"
