optimization_variable,city,date,alpha,iteration,vt_labors,extra_time,dist
hybrid,126,2026-01-08,0.0,142,7,139.7,26.48
hybrid,126,2026-01-08,0.0,150,7,139.7,26.48
hybrid,150,2026-01-08,0.0,7,5,112.6,20.7
hybrid,150,2026-01-08,0.0,15,5,112.6,20.7
hybrid,150,2026-01-08,0.0,23,5,112.6,20.7
hybrid,150,2026-01-08,0.0,31,5,112.6,20.7
hybrid,150,2026-01-08,0.0,39,5,112.6,20.7
hybrid,150,2026-01-08,0.0,47,5,112.6,20.7
hybrid,150,2026-01-08,0.0,55,5,112.6,20.7
hybrid,150,2026-01-08,0.0,63,5,112.6,20.7
hybrid,150,2026-01-08,0.0,71,5,112.6,20.7
hybrid,150,2026-01-08,0.0,78,5,112.6,20.7
hybrid,150,2026-01-08,0.0,86,5,112.6,20.7
hybrid,150,2026-01-08,0.0,94,5,112.6,20.7
hybrid,150,2026-01-08,0.0,102,5,112.6,20.7
hybrid,150,2026-01-08,0.0,110,5,112.6,20.7
hybrid,150,2026-01-08,0.0,118,5,112.6,20.7
hybrid,150,2026-01-08,0.0,126,5,112.6,20.7
hybrid,150,2026-01-08,0.0,134,5,112.6,20.7
hybrid,150,2026-01-08,0.0,142,5,112.6,20.7
hybrid,150,2026-01-08,0.0,150,5,112.6,20.7
hybrid,844,2026-01-08,0.0,7,5,120.0,24.94
hybrid,844,2026-01-08,0.0,15,5,120.0,24.94
hybrid,844,2026-01-08,0.0,23,5,120.0,24.94
hybrid,844,2026-01-08,0.0,31,5,120.0,24.94
hybrid,844,2026-01-08,0.0,39,5,120.0,24.94
hybrid,844,2026-01-08,0.0,47,5,120.0,24.94
hybrid,844,2026-01-08,0.0,55,5,120.0,24.94
hybrid,844,2026-01-08,0.0,63,5,120.0,24.94
hybrid,844,2026-01-08,0.0,71,5,120.0,24.94
hybrid,844,2026-01-08,0.0,78,5,120.0,24.94
hybrid,844,2026-01-08,0.0,86,5,120.0,24.94
hybrid,844,2026-01-08,0.0,94,5,120.0,24.94
hybrid,844,2026-01-08,0.0,102,5,120.0,24.94
hybrid,844,2026-01-08,0.0,110,5,120.0,24.94
hybrid,844,2026-01-08,0.0,118,5,120.0,24.94
hybrid,844,2026-01-08,0.0,126,5,120.0,24.94
hybrid,844,2026-01-08,0.0,134,5,120.0,24.94
hybrid,844,2026-01-08,0.0,142,5,120.0,24.94
hybrid,844,2026-01-08,0.0,150,5,120.0,24.94
hybrid,830,2026-01-08,0.0,7,3,0.0,11.09
hybrid,830,2026-01-08,0.0,15,3,0.0,11.09
hybrid,830,2026-01-08,0.0,23,3,0.0,11.09
hybrid,830,2026-01-08,0.0,31,3,0.0,11.09
hybrid,830,2026-01-08,0.0,39,3,0.0,11.09
hybrid,830,2026-01-08,0.0,47,3,0.0,11.09
hybrid,830,2026-01-08,0.0,55,3,0.0,11.09
hybrid,830,2026-01-08,0.0,63,3,0.0,11.09
hybrid,830,2026-01-08,0.0,71,3,0.0,11.09
hybrid,830,2026-01-08,0.0,78,3,0.0,11.09
hybrid,830,2026-01-08,0.0,86,3,0.0,11.09
hybrid,830,2026-01-08,0.0,94,3,0.0,11.09
hybrid,830,2026-01-08,0.0,102,3,0.0,11.09
hybrid,830,2026-01-08,0.0,110,3,0.0,11.09
hybrid,830,2026-01-08,0.0,118,3,0.0,11.09
hybrid,830,2026-01-08,0.0,126,3,0.0,11.09
hybrid,830,2026-01-08,0.0,134,3,0.0,11.09
hybrid,830,2026-01-08,0.0,142,3,0.0,11.09
hybrid,830,2026-01-08,0.0,150,3,0.0,11.09
hybrid,1004,2026-01-08,0.0,52,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,105,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,157,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,210,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,263,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,315,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,368,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,421,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,473,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,526,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,578,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,631,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,684,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,736,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,789,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,842,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,894,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,947,30,943.2,242.88
hybrid,1004,2026-01-08,0.0,1000,30,943.2,242.88
hybrid,149,2026-01-09,0.0,68,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,136,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,205,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,273,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,342,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,410,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,478,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,547,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,615,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,684,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,752,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,821,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,889,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,957,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,1026,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,1094,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,1163,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,1231,75,1926.6,325.5
hybrid,149,2026-01-09,0.0,1300,75,1926.6,325.5
hybrid,1,2026-01-09,0.0,52,27,484.7,89.79
hybrid,1,2026-01-09,0.0,105,27,484.7,89.79
hybrid,1,2026-01-09,0.0,157,27,484.7,89.79
hybrid,1,2026-01-09,0.0,210,27,484.7,89.79
hybrid,1,2026-01-09,0.0,263,27,484.7,89.79
hybrid,1,2026-01-09,0.0,315,27,484.7,89.79
hybrid,1,2026-01-09,0.0,368,27,484.7,89.79
hybrid,1,2026-01-09,0.0,421,27,484.7,89.79
hybrid,1,2026-01-09,0.0,473,27,484.7,89.79
hybrid,1,2026-01-09,0.0,526,27,484.7,89.79
hybrid,1,2026-01-09,0.0,578,27,484.7,89.79
hybrid,1,2026-01-09,0.0,631,27,484.7,89.79
hybrid,1,2026-01-09,0.0,684,27,484.7,89.79
hybrid,1,2026-01-09,0.0,736,27,484.7,89.79
hybrid,1,2026-01-09,0.0,789,27,484.7,89.79
hybrid,1,2026-01-09,0.0,842,27,484.7,89.79
hybrid,1,2026-01-09,0.0,894,27,484.7,89.79
hybrid,1,2026-01-09,0.0,947,27,484.7,89.79
hybrid,1,2026-01-09,0.0,1000,27,484.7,89.79
hybrid,126,2026-01-09,0.0,7,8,0.0,62.56
hybrid,126,2026-01-09,0.0,15,8,0.0,62.56
hybrid,126,2026-01-09,0.0,23,8,0.0,62.56
hybrid,126,2026-01-09,0.0,31,8,0.0,62.56
hybrid,126,2026-01-09,0.0,39,8,0.0,62.56
hybrid,126,2026-01-09,0.0,47,8,0.0,62.56
hybrid,126,2026-01-09,0.0,55,8,0.0,62.56
hybrid,126,2026-01-09,0.0,63,8,0.0,62.56
hybrid,126,2026-01-09,0.0,71,8,0.0,62.56
hybrid,126,2026-01-09,0.0,78,8,0.0,62.56
hybrid,126,2026-01-09,0.0,86,8,0.0,62.56
hybrid,126,2026-01-09,0.0,94,8,0.0,62.56
hybrid,126,2026-01-09,0.0,102,8,0.0,62.56
hybrid,126,2026-01-09,0.0,110,8,0.0,62.56
hybrid,126,2026-01-09,0.0,118,8,0.0,62.56
hybrid,126,2026-01-09,0.0,126,8,0.0,62.56
hybrid,126,2026-01-09,0.0,134,8,0.0,62.56
hybrid,126,2026-01-09,0.0,142,8,0.0,62.56
hybrid,126,2026-01-09,0.0,150,8,0.0,62.56
hybrid,150,2026-01-09,0.0,7,8,139.8,31.33
hybrid,150,2026-01-09,0.0,15,8,139.8,31.33
hybrid,150,2026-01-09,0.0,23,8,139.8,31.33
hybrid,150,2026-01-09,0.0,31,8,139.8,31.33
hybrid,150,2026-01-09,0.0,39,8,139.8,31.33
hybrid,150,2026-01-09,0.0,47,8,139.8,31.33
hybrid,150,2026-01-09,0.0,55,8,139.8,31.33
hybrid,150,2026-01-09,0.0,63,8,139.8,31.33
hybrid,150,2026-01-09,0.0,71,8,139.8,31.33
hybrid,150,2026-01-09,0.0,78,8,139.8,31.33
hybrid,150,2026-01-09,0.0,86,8,139.8,31.33
hybrid,150,2026-01-09,0.0,94,8,139.8,31.33
hybrid,150,2026-01-09,0.0,102,8,139.8,31.33
hybrid,150,2026-01-09,0.0,110,8,139.8,31.33
hybrid,150,2026-01-09,0.0,118,8,139.8,31.33
hybrid,150,2026-01-09,0.0,126,8,139.8,31.33
hybrid,150,2026-01-09,0.0,134,8,139.8,31.33
hybrid,150,2026-01-09,0.0,142,8,139.8,31.33
hybrid,150,2026-01-09,0.0,150,8,139.8,31.33
hybrid,844,2026-01-09,0.0,7,5,150.0,40.58
hybrid,844,2026-01-09,0.0,15,5,150.0,40.58
hybrid,844,2026-01-09,0.0,23,5,150.0,40.58
hybrid,844,2026-01-09,0.0,31,5,150.0,40.58
hybrid,844,2026-01-09,0.0,39,5,150.0,40.58
hybrid,844,2026-01-09,0.0,47,5,150.0,40.58
hybrid,844,2026-01-09,0.0,55,5,150.0,40.58
hybrid,844,2026-01-09,0.0,63,5,150.0,40.58
hybrid,844,2026-01-09,0.0,71,5,150.0,40.58
hybrid,844,2026-01-09,0.0,78,5,150.0,40.58
hybrid,844,2026-01-09,0.0,86,5,150.0,40.58
hybrid,844,2026-01-09,0.0,94,5,150.0,40.58
hybrid,844,2026-01-09,0.0,102,5,150.0,40.58
hybrid,844,2026-01-09,0.0,110,5,150.0,40.58
hybrid,844,2026-01-09,0.0,118,5,150.0,40.58
hybrid,844,2026-01-09,0.0,126,5,150.0,40.58
hybrid,844,2026-01-09,0.0,134,5,150.0,40.58
hybrid,844,2026-01-09,0.0,142,5,150.0,40.58
hybrid,844,2026-01-09,0.0,150,5,150.0,40.58
hybrid,830,2026-01-09,0.0,7,3,0.0,17.53
hybrid,830,2026-01-09,0.0,15,3,0.0,17.53
hybrid,830,2026-01-09,0.0,23,3,0.0,17.53
hybrid,830,2026-01-09,0.0,31,3,0.0,17.53
hybrid,830,2026-01-09,0.0,39,3,0.0,17.53
hybrid,830,2026-01-09,0.0,47,3,0.0,17.53
hybrid,830,2026-01-09,0.0,55,3,0.0,17.53
hybrid,830,2026-01-09,0.0,63,3,0.0,17.53
hybrid,830,2026-01-09,0.0,71,3,0.0,17.53
hybrid,830,2026-01-09,0.0,78,3,0.0,17.53
hybrid,830,2026-01-09,0.0,86,3,0.0,17.53
hybrid,830,2026-01-09,0.0,94,3,0.0,17.53
hybrid,830,2026-01-09,0.0,102,3,0.0,17.53
hybrid,830,2026-01-09,0.0,110,3,0.0,17.53
hybrid,830,2026-01-09,0.0,118,3,0.0,17.53
hybrid,830,2026-01-09,0.0,126,3,0.0,17.53
hybrid,830,2026-01-09,0.0,134,3,0.0,17.53
hybrid,830,2026-01-09,0.0,142,3,0.0,17.53
hybrid,830,2026-01-09,0.0,150,3,0.0,17.53
hybrid,1004,2026-01-09,0.0,52,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,105,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,157,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,210,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,263,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,315,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,368,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,421,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,473,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,526,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,578,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,631,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,684,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,736,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,789,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,842,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,894,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,947,30,705.1,121.4
hybrid,1004,2026-01-09,0.0,1000,30,705.1,121.4
hybrid,149,2026-01-10,0.0,68,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,136,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,205,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,273,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,342,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,410,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,478,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,547,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,615,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,684,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,752,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,821,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,889,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,957,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,1026,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,1094,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,1163,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,1231,67,1606.6,250.05
hybrid,149,2026-01-10,0.0,1300,67,1606.6,250.05
hybrid,1,2026-01-10,0.0,52,25,625.1,82.91
hybrid,1,2026-01-10,0.0,105,25,625.1,82.91
hybrid,1,2026-01-10,0.0,157,25,625.1,82.91
hybrid,1,2026-01-10,0.0,210,25,625.1,82.91
hybrid,1,2026-01-10,0.0,263,25,625.1,82.91
hybrid,1,2026-01-10,0.0,315,25,625.1,82.91
hybrid,1,2026-01-10,0.0,368,25,625.1,82.91
hybrid,1,2026-01-10,0.0,421,25,625.1,82.91
hybrid,1,2026-01-10,0.0,473,25,625.1,82.91
hybrid,1,2026-01-10,0.0,526,25,625.1,82.91
hybrid,1,2026-01-10,0.0,578,25,625.1,82.91
hybrid,1,2026-01-10,0.0,631,25,625.1,82.91
hybrid,1,2026-01-10,0.0,684,25,625.1,82.91
hybrid,1,2026-01-10,0.0,736,25,625.1,82.91
hybrid,1,2026-01-10,0.0,789,25,625.1,82.91
hybrid,1,2026-01-10,0.0,842,25,625.1,82.91
hybrid,1,2026-01-10,0.0,894,25,625.1,82.91
hybrid,1,2026-01-10,0.0,947,25,625.1,82.91
hybrid,1,2026-01-10,0.0,1000,25,625.1,82.91
hybrid,126,2026-01-10,0.0,7,7,158.5,46.86
hybrid,126,2026-01-10,0.0,15,7,158.5,46.86
hybrid,126,2026-01-10,0.0,23,7,158.5,46.86
hybrid,126,2026-01-10,0.0,31,7,158.5,46.86
hybrid,126,2026-01-10,0.0,39,7,158.5,46.86
hybrid,126,2026-01-10,0.0,47,7,158.5,46.86
hybrid,126,2026-01-10,0.0,55,7,158.5,46.86
hybrid,126,2026-01-10,0.0,63,7,158.5,46.86
hybrid,126,2026-01-10,0.0,71,7,158.5,46.86
hybrid,126,2026-01-10,0.0,78,7,158.5,46.86
hybrid,126,2026-01-10,0.0,86,7,158.5,46.86
hybrid,126,2026-01-10,0.0,94,7,158.5,46.86
hybrid,126,2026-01-10,0.0,102,7,158.5,46.86
hybrid,126,2026-01-10,0.0,110,7,158.5,46.86
hybrid,126,2026-01-10,0.0,118,7,158.5,46.86
hybrid,126,2026-01-10,0.0,126,7,158.5,46.86
hybrid,126,2026-01-10,0.0,134,7,158.5,46.86
hybrid,126,2026-01-10,0.0,142,7,158.5,46.86
hybrid,126,2026-01-10,0.0,150,7,158.5,46.86
hybrid,150,2026-01-10,0.0,7,5,170.7,16.33
hybrid,150,2026-01-10,0.0,15,5,170.7,16.33
hybrid,150,2026-01-10,0.0,23,5,170.7,16.33
hybrid,150,2026-01-10,0.0,31,5,170.7,16.33
hybrid,150,2026-01-10,0.0,39,5,170.7,16.33
hybrid,150,2026-01-10,0.0,47,5,170.7,16.33
hybrid,150,2026-01-10,0.0,55,5,170.7,16.33
hybrid,150,2026-01-10,0.0,63,5,170.7,16.33
hybrid,150,2026-01-10,0.0,71,5,170.7,16.33
hybrid,150,2026-01-10,0.0,78,5,170.7,16.33
hybrid,150,2026-01-10,0.0,86,5,170.7,16.33
hybrid,150,2026-01-10,0.0,94,5,170.7,16.33
hybrid,150,2026-01-10,0.0,102,5,170.7,16.33
hybrid,150,2026-01-10,0.0,110,5,170.7,16.33
hybrid,150,2026-01-10,0.0,118,5,170.7,16.33
hybrid,150,2026-01-10,0.0,126,5,170.7,16.33
hybrid,150,2026-01-10,0.0,134,5,170.7,16.33
hybrid,150,2026-01-10,0.0,142,5,170.7,16.33
hybrid,150,2026-01-10,0.0,150,5,170.7,16.33
hybrid,844,2026-01-10,0.0,7,6,120.5,27.62
hybrid,844,2026-01-10,0.0,15,6,120.5,27.62
hybrid,844,2026-01-10,0.0,23,6,120.5,27.62
hybrid,844,2026-01-10,0.0,31,6,120.5,27.62
hybrid,844,2026-01-10,0.0,39,6,120.5,27.62
hybrid,844,2026-01-10,0.0,47,6,120.5,27.62
hybrid,844,2026-01-10,0.0,55,6,120.5,27.62
hybrid,844,2026-01-10,0.0,63,6,120.5,27.62
hybrid,844,2026-01-10,0.0,71,6,120.5,27.62
hybrid,844,2026-01-10,0.0,78,6,120.5,27.62
hybrid,844,2026-01-10,0.0,86,6,120.5,27.62
hybrid,844,2026-01-10,0.0,94,6,120.5,27.62
hybrid,844,2026-01-10,0.0,102,6,120.5,27.62
hybrid,844,2026-01-10,0.0,110,6,120.5,27.62
hybrid,844,2026-01-10,0.0,118,6,120.5,27.62
hybrid,844,2026-01-10,0.0,126,6,120.5,27.62
hybrid,844,2026-01-10,0.0,134,6,120.5,27.62
hybrid,844,2026-01-10,0.0,142,6,120.5,27.62
hybrid,844,2026-01-10,0.0,150,6,120.5,27.62
hybrid,830,2026-01-10,0.0,7,1,0.0,7.77
hybrid,830,2026-01-10,0.0,15,1,0.0,7.77
hybrid,830,2026-01-10,0.0,23,1,0.0,7.77
hybrid,830,2026-01-10,0.0,31,1,0.0,7.77
hybrid,830,2026-01-10,0.0,39,1,0.0,7.77
hybrid,830,2026-01-10,0.0,47,1,0.0,7.77
hybrid,830,2026-01-10,0.0,55,1,0.0,7.77
hybrid,830,2026-01-10,0.0,63,1,0.0,7.77
hybrid,830,2026-01-10,0.0,71,1,0.0,7.77
hybrid,830,2026-01-10,0.0,78,1,0.0,7.77
hybrid,830,2026-01-10,0.0,86,1,0.0,7.77
hybrid,830,2026-01-10,0.0,94,1,0.0,7.77
hybrid,830,2026-01-10,0.0,102,1,0.0,7.77
hybrid,830,2026-01-10,0.0,110,1,0.0,7.77
hybrid,830,2026-01-10,0.0,118,1,0.0,7.77
hybrid,830,2026-01-10,0.0,126,1,0.0,7.77
hybrid,830,2026-01-10,0.0,134,1,0.0,7.77
hybrid,830,2026-01-10,0.0,142,1,0.0,7.77
hybrid,830,2026-01-10,0.0,150,1,0.0,7.77
hybrid,1004,2026-01-10,0.0,52,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,105,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,157,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,210,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,263,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,315,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,368,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,421,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,473,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,526,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,578,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,631,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,684,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,736,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,789,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,842,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,894,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,947,24,541.1,85.25
hybrid,1004,2026-01-10,0.0,1000,24,541.1,85.25
hybrid,149,2026-01-11,0.0,68,70,1668.9,361.6
hybrid,149,2026-01-11,0.0,136,70,1689.6,372.41
hybrid,149,2026-01-11,0.0,205,70,1668.9,361.6
hybrid,149,2026-01-11,0.0,273,70,1668.9,361.6
hybrid,149,2026-01-11,0.0,342,70,1689.6,372.41
hybrid,149,2026-01-11,0.0,410,70,1668.9,361.6
hybrid,149,2026-01-11,0.0,478,70,1689.6,372.41
hybrid,149,2026-01-11,0.0,547,70,1689.6,372.93
hybrid,149,2026-01-11,0.0,615,70,1668.9,362.13
hybrid,149,2026-01-11,0.0,684,70,1689.6,372.93
hybrid,149,2026-01-11,0.0,752,70,1689.6,372.41
hybrid,149,2026-01-11,0.0,821,70,1689.6,372.41
hybrid,149,2026-01-11,0.0,889,70,1689.6,372.93
hybrid,149,2026-01-11,0.0,957,70,1668.9,362.13
hybrid,149,2026-01-11,0.0,1026,70,1668.9,361.6
hybrid,149,2026-01-11,0.0,1094,70,1668.9,362.13
hybrid,149,2026-01-11,0.0,1163,70,1668.9,361.6
hybrid,149,2026-01-11,0.0,1231,70,1668.9,362.13
hybrid,149,2026-01-11,0.0,1300,70,1668.9,362.13
hybrid,1,2026-01-11,0.0,52,26,636.8,80.47
hybrid,1,2026-01-11,0.0,105,26,636.8,80.47
hybrid,1,2026-01-11,0.0,157,26,636.8,80.47
hybrid,1,2026-01-11,0.0,210,26,636.8,80.47
hybrid,1,2026-01-11,0.0,263,26,636.8,80.47
hybrid,1,2026-01-11,0.0,315,26,636.8,80.47
hybrid,1,2026-01-11,0.0,368,26,636.8,80.47
hybrid,1,2026-01-11,0.0,421,26,636.8,80.47
hybrid,1,2026-01-11,0.0,473,26,636.8,80.47
hybrid,1,2026-01-11,0.0,526,26,636.8,80.47
hybrid,1,2026-01-11,0.0,578,26,636.8,80.47
hybrid,1,2026-01-11,0.0,631,26,636.8,80.47
hybrid,1,2026-01-11,0.0,684,26,636.8,80.47
hybrid,1,2026-01-11,0.0,736,26,636.8,80.47
hybrid,1,2026-01-11,0.0,789,26,636.8,80.47
hybrid,1,2026-01-11,0.0,842,26,636.8,80.47
hybrid,1,2026-01-11,0.0,894,26,636.8,80.47
hybrid,1,2026-01-11,0.0,947,26,636.8,80.47
hybrid,1,2026-01-11,0.0,1000,26,636.8,80.47
hybrid,126,2026-01-11,0.0,7,6,47.6,60.17
hybrid,126,2026-01-11,0.0,15,6,47.6,60.17
hybrid,126,2026-01-11,0.0,23,6,47.6,60.17
hybrid,126,2026-01-11,0.0,31,6,47.6,60.17
hybrid,126,2026-01-11,0.0,39,6,47.6,60.17
hybrid,126,2026-01-11,0.0,47,6,47.6,60.17
hybrid,126,2026-01-11,0.0,55,6,47.6,60.17
hybrid,126,2026-01-11,0.0,63,6,47.6,60.17
hybrid,126,2026-01-11,0.0,71,6,47.6,60.17
hybrid,126,2026-01-11,0.0,78,6,47.6,60.17
hybrid,126,2026-01-11,0.0,86,6,47.6,60.17
hybrid,126,2026-01-11,0.0,94,6,47.6,60.17
hybrid,126,2026-01-11,0.0,102,6,47.6,60.17
hybrid,126,2026-01-11,0.0,110,6,47.6,60.17
hybrid,126,2026-01-11,0.0,118,6,47.6,60.17
hybrid,126,2026-01-11,0.0,126,6,47.6,60.17
hybrid,126,2026-01-11,0.0,134,6,47.6,60.17
hybrid,126,2026-01-11,0.0,142,6,47.6,60.17
hybrid,126,2026-01-11,0.0,150,6,47.6,60.17
hybrid,150,2026-01-11,0.0,7,5,81.2,17.59
hybrid,150,2026-01-11,0.0,15,5,81.2,17.59
hybrid,150,2026-01-11,0.0,23,5,81.2,17.59
hybrid,150,2026-01-11,0.0,31,5,81.2,17.59
hybrid,150,2026-01-11,0.0,39,5,81.2,17.59
hybrid,150,2026-01-11,0.0,47,5,81.2,17.59
hybrid,150,2026-01-11,0.0,55,5,81.2,17.59
hybrid,150,2026-01-11,0.0,63,5,81.2,17.59
hybrid,150,2026-01-11,0.0,71,5,81.2,17.59
hybrid,150,2026-01-11,0.0,78,5,81.2,17.59
hybrid,150,2026-01-11,0.0,86,5,81.2,17.59
hybrid,150,2026-01-11,0.0,94,5,81.2,17.59
hybrid,150,2026-01-11,0.0,102,5,81.2,17.59
hybrid,150,2026-01-11,0.0,110,5,81.2,17.59
hybrid,150,2026-01-11,0.0,118,5,81.2,17.59
hybrid,150,2026-01-11,0.0,126,5,81.2,17.59
hybrid,150,2026-01-11,0.0,134,5,81.2,17.59
hybrid,150,2026-01-11,0.0,142,5,81.2,17.59
hybrid,150,2026-01-11,0.0,150,5,81.2,17.59
hybrid,844,2026-01-11,0.0,7,5,52.9,11.53
hybrid,844,2026-01-11,0.0,15,5,52.9,11.53
hybrid,844,2026-01-11,0.0,23,5,52.9,11.53
hybrid,844,2026-01-11,0.0,31,5,52.9,11.53
hybrid,844,2026-01-11,0.0,39,5,52.9,11.53
hybrid,844,2026-01-11,0.0,47,5,52.9,11.53
hybrid,844,2026-01-11,0.0,55,5,52.9,11.53
hybrid,844,2026-01-11,0.0,63,5,52.9,11.53
hybrid,844,2026-01-11,0.0,71,5,52.9,11.53
hybrid,844,2026-01-11,0.0,78,5,52.9,11.53
hybrid,844,2026-01-11,0.0,86,5,52.9,11.53
hybrid,844,2026-01-11,0.0,94,5,52.9,11.53
hybrid,844,2026-01-11,0.0,102,5,52.9,11.53
hybrid,844,2026-01-11,0.0,110,5,52.9,11.53
hybrid,844,2026-01-11,0.0,118,5,52.9,11.53
hybrid,844,2026-01-11,0.0,126,5,52.9,11.53
hybrid,844,2026-01-11,0.0,134,5,52.9,11.53
hybrid,844,2026-01-11,0.0,142,5,52.9,11.53
hybrid,844,2026-01-11,0.0,150,5,52.9,11.53
hybrid,830,2026-01-11,0.0,7,1,0.0,7.77
hybrid,830,2026-01-11,0.0,15,1,0.0,7.77
hybrid,830,2026-01-11,0.0,23,1,0.0,7.77
hybrid,830,2026-01-11,0.0,31,1,0.0,7.77
hybrid,830,2026-01-11,0.0,39,1,0.0,7.77
hybrid,830,2026-01-11,0.0,47,1,0.0,7.77
hybrid,830,2026-01-11,0.0,55,1,0.0,7.77
hybrid,830,2026-01-11,0.0,63,1,0.0,7.77
hybrid,830,2026-01-11,0.0,71,1,0.0,7.77
hybrid,830,2026-01-11,0.0,78,1,0.0,7.77
hybrid,830,2026-01-11,0.0,86,1,0.0,7.77
hybrid,830,2026-01-11,0.0,94,1,0.0,7.77
hybrid,830,2026-01-11,0.0,102,1,0.0,7.77
hybrid,830,2026-01-11,0.0,110,1,0.0,7.77
hybrid,830,2026-01-11,0.0,118,1,0.0,7.77
hybrid,830,2026-01-11,0.0,126,1,0.0,7.77
hybrid,830,2026-01-11,0.0,134,1,0.0,7.77
hybrid,830,2026-01-11,0.0,142,1,0.0,7.77
hybrid,830,2026-01-11,0.0,150,1,0.0,7.77
hybrid,1004,2026-01-11,0.0,52,24,562.4,97.48
hybrid,1004,2026-01-11,0.0,105,24,562.4,97.48
